Cycle start time,Cycle end time,Recovery score %,Resting heart rate (bpm),Heart rate variability (ms),Day Strain,Energy burned (cal),Max HR (bpm),Average HR (bpm),Sleep onset,Wake onset,Sleep performance %,Respiratory rate (rpm),Asleep duration (min),In bed duration (min),Light sleep duration (min),Deep (SWS) duration (min),REM duration (min),Awake duration (min),Sleep need (min),Sleep debt (min),Sleep efficiency %,Sleep consistency %
2021-12-21 22:19:05,2021-12-22 23:08:56,66.0,48.0,75.0,5.6,1871.0,130.0,62.0,2021-12-21 22:19:05,2021-12-22 06:10:12,80.0,13.6,430.0,471.0,201.0,85.0,144.0,41.0,537.0,51.0,92.0,75.0
2021-12-20 22:06:01,2021-12-21 22:19:05,79.0,46.0,79.0,11.7,2277.0,157.0,64.0,2021-12-20 22:06:01,2021-12-21 06:06:07,83.0,13.2,425.0,460.0,206.0,84.0,135.0,35.0,512.0,30.0,94.0,68.0
2021-12-19 20:35:33,2021-12-20 22:06:01,45.0,48.0,64.0,10.7,2262.0,169.0,64.0,2021-12-19 20:35:33,2021-12-20 06:00:23,90.0,13.6,501.0,564.0,207.0,83.0,211.0,63.0,555.0,84.0,88.0,48.0
2021-12-19 01:31:47,2021-12-19 20:35:33,54.0,50.0,74.0,5.5,1457.0,140.0,62.0,2021-12-19 01:31:47,2021-12-19 08:10:27,64.0,13.7,361.0,387.0,118.0,84.0,159.0,26.0,566.0,51.0,93.0,42.0
2021-12-17 21:37:38,2021-12-19 01:31:47,91.0,46.0,84.0,16.5,2816.0,181.0,67.0,2021-12-17 21:37:38,2021-12-18 05:02:27,78.0,13.3,421.0,437.0,143.0,107.0,171.0,16.0,537.0,51.0,96.0,94.0
2021-12-16 22:21:49,2021-12-17 21:37:38,78.0,49.0,80.0,11.8,2202.0,153.0,66.0,2021-12-16 22:21:49,2021-12-17 06:05:13,78.0,13.3,423.0,463.0,150.0,100.0,173.0,40.0,545.0,30.0,92.0,89.0
2021-12-15 21:44:02,2021-12-16 22:21:49,70.0,46.0,77.0,16.5,3043.0,176.0,69.0,2021-12-15 21:44:02,2021-12-16 06:02:42,90.0,13.1,467.0,498.0,264.0,67.0,136.0,31.0,517.0,35.0,93.0,89.0
2021-12-14 21:39:34,2021-12-15 21:44:02,62.0,48.0,75.0,10.8,2194.0,156.0,64.0,2021-12-14 21:39:34,2021-12-15 06:00:33,85.0,13.4,462.0,495.0,266.0,77.0,119.0,33.0,544.0,39.0,94.0,83.0
2021-12-13 21:27:50,2021-12-14 21:39:34,96.0,47.0,87.0,15.1,2612.0,171.0,67.0,2021-12-13 21:27:50,2021-12-14 05:58:44,87.0,13.5,466.0,510.0,190.0,105.0,171.0,44.0,538.0,39.0,92.0,75.0
2021-12-12 22:12:22,2021-12-13 21:27:50,67.0,51.0,79.0,14.0,2322.0,172.0,65.0,2021-12-12 22:12:22,2021-12-13 05:58:20,83.0,13.8,433.0,466.0,203.0,83.0,147.0,33.0,522.0,0.0,92.0,83.0
2021-12-11 22:40:20,2021-12-12 22:12:22,66.0,49.0,77.0,17.4,2780.0,179.0,69.0,2021-12-11 22:40:20,2021-12-12 07:49:06,100.0,13.5,518.0,545.0,259.0,109.0,150.0,27.0,520.0,30.0,95.0,81.0
2021-12-10 22:16:21,2021-12-11 22:40:20,60.0,49.0,77.0,12.5,2321.0,164.0,64.0,2021-12-10 22:16:21,2021-12-11 07:39:45,90.0,13.6,508.0,560.0,274.0,93.0,141.0,52.0,567.0,51.0,92.0,79.0
2021-12-09 22:07:35,2021-12-10 22:16:21,70.0,48.0,81.0,16.7,2766.0,177.0,69.0,2021-12-09 22:07:35,2021-12-10 06:01:51,83.0,13.5,441.0,472.0,230.0,87.0,124.0,31.0,532.0,51.0,93.0,94.0
2021-12-08 22:06:12,2021-12-09 22:07:35,80.0,46.0,83.0,10.3,2127.0,150.0,64.0,2021-12-08 22:06:12,2021-12-09 06:02:13,83.0,13.1,438.0,468.0,244.0,64.0,130.0,30.0,529.0,51.0,94.0,90.0
2021-12-07 21:48:23,2021-12-08 22:06:12,62.0,48.0,78.0,9.2,2065.0,138.0,63.0,2021-12-07 21:48:23,2021-12-08 06:06:16,83.0,13.5,457.0,497.0,177.0,117.0,163.0,40.0,550.0,48.0,91.0,86.0
2021-12-06 22:05:14,2021-12-07 21:48:23,81.0,48.0,84.0,14.7,2709.0,160.0,69.0,2021-12-06 22:05:14,2021-12-07 06:04:49,84.0,13.7,448.0,478.0,194.0,85.0,169.0,30.0,531.0,48.0,96.0,86.0
2021-12-05 21:35:11,2021-12-06 22:05:14,87.0,51.0,86.0,10.9,2246.0,155.0,63.0,2021-12-05 21:35:11,2021-12-06 06:33:24,84.0,13.7,497.0,534.0,237.0,104.0,156.0,37.0,593.0,54.0,93.0,83.0
2021-12-04 22:53:46,2021-12-05 21:35:11,60.0,51.0,75.0,19.9,3518.0,187.0,73.0,2021-12-04 22:53:46,2021-12-05 07:00:04,82.0,13.5,453.0,485.0,197.0,98.0,158.0,32.0,550.0,30.0,93.0,75.0
2021-12-03 22:03:40,2021-12-04 22:53:46,83.0,49.0,83.0,17.2,3255.0,173.0,72.0,2021-12-03 22:03:40,2021-12-04 07:19:31,90.0,13.5,513.0,554.0,196.0,117.0,200.0,41.0,571.0,48.0,92.0,78.0
2021-12-02 21:03:59,2021-12-03 22:03:40,93.0,46.0,87.0,17.5,3109.0,179.0,69.0,2021-12-02 21:03:59,2021-12-03 06:00:17,84.0,13.6,448.0,536.0,190.0,84.0,174.0,88.0,531.0,51.0,83.0,88.0
2021-12-01 21:27:11,2021-12-02 21:03:59,78.0,48.0,80.0,10.0,2093.0,147.0,63.0,2021-12-01 21:27:11,2021-12-02 06:03:46,83.0,13.4,474.0,501.0,169.0,106.0,199.0,27.0,570.0,57.0,94.0,84.0
2021-11-30 22:01:11,2021-12-01 21:27:11,82.0,47.0,79.0,16.2,2903.0,178.0,72.0,2021-11-30 22:01:11,2021-12-01 06:01:28,81.0,13.4,456.0,478.0,169.0,107.0,180.0,22.0,561.0,51.0,95.0,82.0
2021-11-29 22:16:48,2021-11-30 22:01:11,93.0,46.0,85.0,15.8,2687.0,176.0,65.0,2021-11-29 22:16:48,2021-11-30 06:00:31,83.0,13.3,442.0,463.0,191.0,93.0,158.0,21.0,534.0,48.0,97.0,76.0
2021-11-28 21:52:27,2021-11-29 22:16:48,73.0,48.0,76.0,11.8,2281.0,178.0,62.0,2021-11-28 21:52:27,2021-11-29 06:00:11,84.0,13.5,462.0,487.0,203.0,90.0,169.0,25.0,552.0,77.0,94.0,65.0
2021-11-27 23:59:09,2021-11-28 21:52:27,47.0,55.0,70.0,7.8,1831.0,139.0,61.0,2021-11-27 23:59:09,2021-11-28 07:51:30,67.0,14.1,419.0,472.0,241.0,67.0,111.0,53.0,622.0,79.0,90.0,69.0
2021-11-26 23:54:40,2021-11-27 23:59:09,63.0,50.0,75.0,20.6,4808.0,176.0,85.0,2021-11-26 23:54:40,2021-11-27 06:49:47,66.0,14.0,377.0,410.0,167.0,74.0,136.0,33.0,570.0,63.0,92.0,69.0
2021-11-25 22:35:35,2021-11-26 23:54:40,83.0,45.0,80.0,15.4,2786.0,178.0,69.0,2021-11-25 22:35:35,2021-11-26 05:59:34,73.0,13.5,396.0,429.0,194.0,83.0,119.0,33.0,546.0,45.0,92.0,84.0
2021-11-24 21:07:45,2021-11-25 22:35:35,83.0,47.0,79.0,14.5,2762.0,190.0,65.0,2021-11-24 21:07:45,2021-11-25 05:55:06,85.0,13.5,472.0,525.0,257.0,78.0,137.0,53.0,558.0,45.0,90.0,87.0
2021-11-23 21:47:20,2021-11-24 21:07:45,74.0,47.0,74.0,16.2,2968.0,172.0,70.0,2021-11-23 21:47:20,2021-11-24 06:02:12,85.0,13.4,449.0,495.0,212.0,91.0,146.0,46.0,525.0,36.0,91.0,87.0
2021-11-22 21:41:21,2021-11-23 21:47:20,51.0,50.0,66.0,12.4,2373.0,170.0,66.0,2021-11-22 21:41:21,2021-11-23 06:04:49,88.0,13.6,479.0,503.0,215.0,97.0,167.0,24.0,546.0,54.0,95.0,79.0
2021-11-21 21:47:36,2021-11-22 21:41:21,55.0,52.0,71.0,12.9,2438.0,154.0,69.0,2021-11-21 21:47:36,2021-11-22 06:02:16,82.0,13.9,462.0,494.0,195.0,103.0,164.0,32.0,561.0,33.0,93.0,78.0
2021-11-20 22:12:51,2021-11-21 21:47:36,40.0,50.0,60.0,18.3,2969.0,192.0,68.0,2021-11-20 22:12:51,2021-11-21 07:16:52,89.0,13.6,513.0,543.0,287.0,63.0,163.0,30.0,573.0,67.0,94.0,78.0
2021-11-19 23:59:25,2021-11-20 22:12:51,42.0,50.0,65.0,15.2,2669.0,174.0,70.0,2021-11-19 23:59:25,2021-11-20 07:30:29,71.0,13.5,410.0,450.0,164.0,109.0,137.0,40.0,575.0,72.0,91.0,69.0
2021-11-18 22:40:18,2021-11-19 23:59:25,66.0,46.0,75.0,14.8,2744.0,172.0,68.0,2021-11-18 22:40:18,2021-11-19 06:00:31,69.0,13.3,390.0,439.0,136.0,89.0,165.0,49.0,564.0,49.0,92.0,92.0
2021-11-17 22:37:44,2021-11-18 22:40:18,95.0,43.0,90.0,16.4,2860.0,177.0,68.0,2021-11-17 22:37:44,2021-11-18 06:26:42,79.0,13.2,427.0,451.0,178.0,61.0,188.0,24.0,543.0,56.0,97.0,89.0
2021-11-16 22:36:13,2021-11-17 22:37:44,75.0,46.0,77.0,12.0,2173.0,189.0,60.0,2021-11-16 22:36:13,2021-11-17 06:03:02,76.0,13.3,418.0,446.0,178.0,85.0,155.0,28.0,553.0,49.0,93.0,83.0
2021-11-15 22:11:28,2021-11-16 22:36:13,68.0,48.0,76.0,14.8,2848.0,161.0,68.0,2021-11-15 22:11:28,2021-11-16 06:12:58,79.0,13.5,436.0,480.0,169.0,94.0,173.0,44.0,552.0,49.0,92.0,78.0
2021-11-14 22:16:16,2021-11-15 22:11:28,47.0,47.0,68.0,14.7,2765.0,162.0,68.0,2021-11-14 22:16:16,2021-11-15 06:07:37,79.0,13.5,435.0,470.0,211.0,84.0,140.0,35.0,553.0,60.0,92.0,71.0
2021-11-14 00:17:38,2021-11-14 22:16:16,56.0,52.0,75.0,13.0,2075.0,197.0,62.0,2021-11-14 00:17:38,2021-11-14 07:54:09,74.0,13.6,434.0,456.0,139.0,137.0,158.0,22.0,587.0,44.0,95.0,64.0
2021-11-12 22:57:46,2021-11-14 00:17:38,91.0,48.0,83.0,20.5,3880.0,194.0,74.0,2021-11-12 22:57:46,2021-11-13 07:03:13,81.0,13.4,437.0,482.0,186.0,83.0,168.0,45.0,542.0,45.0,90.0,79.0
2021-11-11 21:55:07,2021-11-12 22:57:46,64.0,49.0,76.0,13.9,2733.0,160.0,68.0,2021-11-11 21:55:07,2021-11-12 05:56:06,85.0,13.4,456.0,480.0,189.0,87.0,180.0,24.0,537.0,44.0,95.0,89.0
2021-11-10 22:23:56,2021-11-11 21:55:07,65.0,48.0,77.0,13.1,2461.0,152.0,67.0,2021-11-10 22:23:56,2021-11-11 06:16:37,81.0,13.6,439.0,473.0,172.0,90.0,177.0,34.0,544.0,56.0,93.0,85.0
2021-11-09 22:35:22,2021-11-10 22:23:56,53.0,49.0,74.0,12.0,2325.0,151.0,67.0,2021-11-09 22:35:22,2021-11-10 06:11:30,76.0,13.5,422.0,454.0,170.0,93.0,159.0,32.0,554.0,21.0,93.0,79.0
2021-11-08 20:48:27,2021-11-09 22:35:22,83.0,46.0,81.0,19.0,3783.0,192.0,72.0,2021-11-08 20:48:27,2021-11-09 06:15:38,93.0,13.6,503.0,563.0,207.0,101.0,195.0,60.0,540.0,39.0,89.0,67.0
2021-11-07 22:06:03,2021-11-08 20:48:27,76.0,45.0,79.0,14.4,2623.0,160.0,68.0,2021-11-07 22:06:03,2021-11-08 06:10:45,87.0,13.5,464.0,484.0,269.0,64.0,131.0,20.0,535.0,42.0,96.0,76.0
2021-11-06 23:25:25,2021-11-07 22:06:03,83.0,45.0,81.0,13.1,2309.0,182.0,64.0,2021-11-06 23:25:25,2021-11-07 07:46:31,82.0,13.8,429.0,494.0,147.0,95.0,187.0,65.0,524.0,51.0,87.0,76.0
2021-11-05 22:42:55,2021-11-06 23:25:25,54.0,48.0,74.0,6.6,1957.0,135.0,60.0,2021-11-05 22:42:55,2021-11-06 07:31:32,83.0,13.4,487.0,527.0,192.0,103.0,192.0,40.0,586.0,67.0,92.0,74.0
2021-11-04 22:55:35,2021-11-05 22:42:55,58.0,47.0,77.0,16.9,3014.0,178.0,71.0,2021-11-04 22:55:35,2021-11-05 06:02:13,71.0,13.8,376.0,426.0,243.0,30.0,103.0,50.0,530.0,42.0,90.0,82.0
2021-11-03 21:28:32,2021-11-04 22:55:35,62.0,48.0,78.0,12.0,2438.0,162.0,66.0,2021-11-03 21:28:32,2021-11-04 06:00:20,86.0,13.6,484.0,511.0,204.0,105.0,175.0,27.0,565.0,39.0,94.0,90.0
2021-11-02 21:49:02,2021-11-03 21:28:32,82.0,46.0,83.0,17.9,3275.0,180.0,70.0,2021-11-02 21:49:02,2021-11-03 05:45:17,83.0,13.5,446.0,476.0,199.0,73.0,174.0,30.0,539.0,36.0,94.0,91.0
2021-11-01 21:36:58,2021-11-02 21:49:02,52.0,49.0,74.0,14.8,2755.0,192.0,67.0,2021-11-01 21:36:58,2021-11-02 06:06:28,88.0,13.6,469.0,508.0,201.0,100.0,168.0,39.0,535.0,18.0,92.0,87.0
2021-10-31 23:01:23,2021-11-01 22:36:58,71.0,47.0,82.0,16.8,2838.0,177.0,69.0,2021-10-31 23:01:23,2021-11-01 07:16:56,94.0,13.7,478.0,494.0,235.0,109.0,134.0,16.0,508.0,33.0,96.0,80.0
2021-10-30 23:34:34,2021-10-31 23:01:23,80.0,47.0,84.0,8.2,1952.0,152.0,59.0,2021-10-30 23:34:34,2021-10-31 07:59:38,89.0,13.6,473.0,505.0,217.0,74.0,182.0,32.0,531.0,51.0,93.0,69.0
2021-10-29 22:50:52,2021-10-30 23:34:34,83.0,47.0,85.0,9.9,2163.0,166.0,63.0,2021-10-29 22:50:52,2021-10-30 06:59:47,83.0,13.6,451.0,489.0,197.0,84.0,170.0,38.0,547.0,63.0,92.0,80.0
2021-10-28 22:13:48,2021-10-29 22:50:52,76.0,46.0,82.0,11.1,2297.0,158.0,66.0,2021-10-28 22:13:48,2021-10-29 06:08:21,79.0,13.5,437.0,474.0,213.0,65.0,159.0,37.0,554.0,58.0,92.0,92.0
2021-10-27 22:11:59,2021-10-28 22:13:48,92.0,46.0,88.0,13.5,2409.0,183.0,64.0,2021-10-27 22:11:59,2021-10-28 06:02:51,75.0,13.4,436.0,467.0,196.0,94.0,146.0,31.0,578.0,54.0,93.0,87.0
2021-10-26 21:31:25,2021-10-27 22:11:59,68.0,49.0,80.0,17.7,3335.0,171.0,72.0,2021-10-26 21:31:25,2021-10-27 06:02:59,82.0,14.2,458.0,511.0,228.0,58.0,172.0,53.0,556.0,58.0,91.0,78.0
2021-10-25 22:21:53,2021-10-26 21:31:25,85.0,46.0,82.0,14.0,2581.0,170.0,69.0,2021-10-25 22:21:53,2021-10-26 06:03:23,75.0,13.5,415.0,457.0,223.0,65.0,127.0,42.0,555.0,63.0,91.0,82.0
2021-10-24 23:13:51,2021-10-25 22:21:53,88.0,45.0,83.0,12.9,2099.0,195.0,59.0,2021-10-24 23:13:51,2021-10-25 06:10:33,73.0,13.5,370.0,416.0,201.0,65.0,104.0,46.0,508.0,27.0,91.0,77.0
2021-10-23 22:08:22,2021-10-24 23:13:51,47.0,52.0,74.0,10.3,2161.0,180.0,63.0,2021-10-23 22:08:22,2021-10-24 07:47:10,91.0,14.0,549.0,573.0,277.0,111.0,161.0,24.0,601.0,58.0,95.0,77.0
2021-10-22 23:11:22,2021-10-23 22:08:22,71.0,47.0,80.0,20.6,4591.0,170.0,81.0,2021-10-22 23:11:22,2021-10-23 06:59:37,75.0,13.5,418.0,468.0,178.0,88.0,152.0,50.0,556.0,53.0,89.0,82.0
2021-10-21 22:26:07,2021-10-22 23:11:22,64.0,46.0,76.0,14.6,2592.0,184.0,65.0,2021-10-21 22:26:07,2021-10-22 06:00:30,77.0,13.6,420.0,453.0,198.0,83.0,139.0,33.0,544.0,58.0,93.0,89.0
2021-10-20 22:22:50,2021-10-21 22:26:07,52.0,47.0,74.0,11.6,2301.0,150.0,67.0,2021-10-20 22:22:50,2021-10-21 05:49:10,75.0,13.6,403.0,436.0,174.0,78.0,151.0,33.0,536.0,60.0,92.0,85.0
2021-10-19 23:20:52,2021-10-20 22:22:50,64.0,46.0,78.0,7.9,1910.0,148.0,61.0,2021-10-19 23:20:52,2021-10-20 06:47:45,74.0,13.5,410.0,447.0,164.0,92.0,154.0,37.0,551.0,51.0,92.0,81.0
2021-10-18 22:23:53,2021-10-19 23:20:52,70.0,46.0,79.0,14.2,2760.0,159.0,68.0,2021-10-18 22:23:53,2021-10-19 06:02:27,78.0,13.3,422.0,459.0,216.0,52.0,154.0,37.0,545.0,49.0,92.0,81.0
2021-10-17 22:25:25,2021-10-18 22:23:53,78.0,46.0,81.0,13.6,2524.0,169.0,65.0,2021-10-17 22:25:25,2021-10-18 06:02:12,79.0,13.5,427.0,456.0,220.0,59.0,148.0,29.0,543.0,44.0,93.0,85.0
2021-10-16 23:29:29,2021-10-17 22:25:25,62.0,47.0,75.0,14.0,2370.0,197.0,65.0,2021-10-16 23:29:29,2021-10-17 07:22:44,81.0,13.5,425.0,472.0,160.0,103.0,162.0,47.0,526.0,9.0,90.0,77.0
2021-10-15 22:30:15,2021-10-16 23:29:29,92.0,47.0,87.0,16.7,3172.0,176.0,68.0,2021-10-15 22:30:15,2021-10-16 07:22:53,97.0,13.5,495.0,530.0,224.0,98.0,173.0,35.0,509.0,18.0,93.0,81.0
2021-10-14 21:30:14,2021-10-15 22:30:15,66.0,47.0,80.0,12.8,2499.0,155.0,65.0,2021-10-14 21:30:14,2021-10-15 06:18:33,94.0,13.7,474.0,527.0,239.0,120.0,115.0,53.0,504.0,30.0,90.0,84.0
2021-10-13 21:43:05,2021-10-14 21:30:14,61.0,50.0,80.0,7.1,1882.0,173.0,59.0,2021-10-13 21:43:05,2021-10-14 07:11:26,90.0,13.6,524.0,567.0,294.0,91.0,139.0,43.0,584.0,60.0,92.0,84.0
2021-10-12 21:58:49,2021-10-13 21:43:05,54.0,47.0,77.0,17.6,2974.0,190.0,69.0,2021-10-12 21:58:49,2021-10-13 06:10:19,80.0,13.5,458.0,480.0,210.0,113.0,135.0,22.0,570.0,57.0,95.0,89.0
2021-10-11 22:04:52,2021-10-12 21:58:49,59.0,45.0,79.0,16.2,2655.0,183.0,67.0,2021-10-11 22:04:52,2021-10-12 06:16:36,81.0,13.4,456.0,490.0,214.0,106.0,136.0,34.0,565.0,57.0,92.0,84.0
2021-10-10 21:59:47,2021-10-11 22:04:52,81.0,44.0,87.0,15.5,2809.0,198.0,68.0,2021-10-10 21:59:47,2021-10-11 06:09:00,81.0,13.4,435.0,488.0,149.0,102.0,184.0,53.0,538.0,63.0,90.0,80.0
2021-10-09 23:02:56,2021-10-10 21:59:47,95.0,43.0,94.0,8.0,1915.0,145.0,60.0,2021-10-09 23:02:56,2021-10-10 07:03:08,79.0,13.2,436.0,479.0,153.0,95.0,188.0,43.0,549.0,67.0,93.0,90.0
2021-10-08 23:14:52,2021-10-09 23:02:56,85.0,44.0,87.0,10.5,2170.0,155.0,62.0,2021-10-08 23:14:52,2021-10-09 07:01:52,71.0,13.3,417.0,462.0,126.0,86.0,205.0,45.0,583.0,72.0,91.0,85.0
2021-10-07 23:12:09,2021-10-08 23:14:52,70.0,46.0,82.0,15.9,2885.0,184.0,70.0,2021-10-07 23:12:09,2021-10-08 06:10:30,69.0,13.5,398.0,418.0,187.0,76.0,135.0,20.0,580.0,56.0,96.0,89.0
2021-10-06 22:53:00,2021-10-07 23:12:09,78.0,47.0,84.0,17.7,3577.0,165.0,76.0,2021-10-06 22:53:00,2021-10-07 06:13:03,76.0,13.4,413.0,437.0,159.0,86.0,168.0,24.0,544.0,60.0,96.0,86.0
2021-10-05 21:51:34,2021-10-06 22:53:00,77.0,49.0,82.0,11.0,2299.0,141.0,64.0,2021-10-05 21:51:34,2021-10-06 06:10:37,80.0,13.3,481.0,498.0,252.0,87.0,142.0,17.0,601.0,79.0,96.0,81.0
2021-10-04 23:14:02,2021-10-05 21:51:34,52.0,48.0,77.0,17.4,2976.0,190.0,72.0,2021-10-04 23:14:02,2021-10-05 06:00:29,66.0,13.4,372.0,405.0,153.0,90.0,129.0,33.0,562.0,42.0,94.0,83.0
2021-10-03 21:59:09,2021-10-04 23:14:02,72.0,47.0,83.0,17.2,3139.0,189.0,69.0,2021-10-03 21:59:09,2021-10-04 06:16:53,86.0,13.6,462.0,497.0,194.0,100.0,168.0,35.0,536.0,53.0,92.0,77.0
2021-10-02 23:11:33,2021-10-03 21:59:09,47.0,48.0,74.0,10.7,2041.0,188.0,63.0,2021-10-02 23:11:33,2021-10-03 07:32:36,77.0,13.5,453.0,501.0,188.0,109.0,156.0,48.0,592.0,65.0,91.0,73.0
2021-10-01 22:49:28,2021-10-02 23:11:33,50.0,50.0,78.0,18.1,2954.0,183.0,69.0,2021-10-01 22:49:28,2021-10-02 06:25:00,72.0,13.7,404.0,455.0,173.0,101.0,130.0,51.0,562.0,24.0,89.0,79.0
2021-09-30 21:40:00,2021-10-01 22:49:28,69.0,47.0,85.0,19.8,3557.0,188.0,71.0,2021-09-30 21:40:00,2021-10-01 06:36:19,92.0,13.7,494.0,536.0,246.0,81.0,167.0,42.0,536.0,51.0,92.0,76.0
2021-09-29 21:23:38,2021-09-30 21:40:00,61.0,48.0,83.0,11.3,2174.0,175.0,64.0,2021-09-29 21:23:38,2021-09-30 06:10:45,78.0,13.6,497.0,522.0,239.0,105.0,153.0,25.0,641.0,131.0,95.0,67.0
2021-09-29 01:24:02,2021-09-29 21:23:38,32.0,49.0,71.0,15.7,2351.0,191.0,72.0,2021-09-29 01:24:02,2021-09-29 06:15:44,44.0,13.7,254.0,291.0,86.0,70.0,98.0,37.0,571.0,53.0,91.0,61.0
2021-09-27 22:40:30,2021-09-29 01:24:02,70.0,44.0,85.0,16.8,2894.0,189.0,67.0,2021-09-27 22:40:30,2021-09-28 06:00:13,77.0,13.6,395.0,439.0,203.0,80.0,112.0,44.0,511.0,27.0,90.0,89.0
2021-09-26 22:32:32,2021-09-27 22:40:30,80.0,45.0,86.0,11.0,2170.0,193.0,62.0,2021-09-26 22:32:32,2021-09-27 07:15:53,91.0,13.5,486.0,522.0,207.0,85.0,194.0,36.0,534.0,46.0,93.0,86.0
2021-09-25 22:47:44,2021-09-26 22:32:32,84.0,45.0,87.0,11.9,2288.0,160.0,65.0,2021-09-25 22:47:44,2021-09-26 06:31:15,80.0,13.4,424.0,456.0,255.0,56.0,113.0,32.0,531.0,36.0,93.0,78.0
2021-09-24 21:56:18,2021-09-25 22:47:44,68.0,48.0,81.0,13.4,2578.0,169.0,67.0,2021-09-24 21:56:18,2021-09-25 07:12:36,88.0,13.8,487.0,555.0,199.0,107.0,181.0,68.0,550.0,33.0,88.0,84.0
2021-09-23 21:57:58,2021-09-24 21:56:18,89.0,45.0,90.0,16.8,2936.0,193.0,69.0,2021-09-23 21:57:58,2021-09-24 06:09:00,89.0,13.9,451.0,489.0,260.0,83.0,108.0,38.0,508.0,27.0,92.0,87.0
2021-09-22 21:20:53,2021-09-23 21:57:58,73.0,48.0,83.0,10.2,2204.0,135.0,64.0,2021-09-22 21:20:53,2021-09-23 06:34:00,91.0,13.8,484.0,553.0,219.0,119.0,146.0,69.0,532.0,6.0,87.0,83.0
2021-09-21 20:37:00,2021-09-22 21:20:53,54.0,47.0,71.0,18.0,3441.0,195.0,71.0,2021-09-21 20:37:00,2021-09-22 06:33:05,98.0,13.6,535.0,596.0,231.0,109.0,195.0,61.0,545.0,48.0,91.0,69.0
2021-09-20 21:42:18,2021-09-21 20:37:00,47.0,47.0,74.0,13.7,2492.0,170.0,67.0,2021-09-20 21:42:18,2021-09-21 06:09:58,84.0,13.4,453.0,499.0,219.0,82.0,152.0,46.0,543.0,33.0,90.0,69.0
2021-09-19 21:56:49,2021-09-20 21:42:18,52.0,45.0,76.0,15.7,2750.0,170.0,69.0,2021-09-19 21:56:49,2021-09-20 06:00:23,89.0,13.2,454.0,483.0,253.0,71.0,130.0,29.0,512.0,36.0,95.0,73.0
2021-09-18 23:17:01,2021-09-19 21:56:49,47.0,45.0,74.0,8.3,1922.0,153.0,60.0,2021-09-18 23:17:01,2021-09-19 08:05:33,88.0,13.3,486.0,528.0,151.0,116.0,219.0,42.0,550.0,57.0,92.0,82.0
2021-09-17 23:33:55,2021-09-18 23:17:01,46.0,45.0,74.0,13.0,2474.0,151.0,66.0,2021-09-17 23:33:55,2021-09-18 07:52:28,81.0,13.6,449.0,498.0,183.0,94.0,172.0,49.0,552.0,74.0,92.0,73.0
2021-09-16 23:27:04,2021-09-17 23:33:55,68.0,46.0,86.0,8.8,2066.0,142.0,62.0,2021-09-16 23:27:04,2021-09-17 06:45:49,68.0,13.4,402.0,438.0,136.0,119.0,147.0,36.0,589.0,53.0,91.0,76.0
2021-09-15 22:25:49,2021-09-16 23:27:04,65.0,45.0,85.0,19.3,3241.0,182.0,69.0,2021-09-15 22:25:49,2021-09-16 06:31:20,77.0,13.5,440.0,484.0,221.0,79.0,140.0,44.0,570.0,58.0,93.0,84.0
2021-09-14 21:59:00,2021-09-15 22:25:49,92.0,44.0,95.0,16.0,2812.0,180.0,68.0,2021-09-14 21:59:00,2021-09-15 05:48:49,75.0,13.5,422.0,469.0,183.0,48.0,191.0,47.0,560.0,48.0,91.0,86.0
2021-09-13 21:24:01,2021-09-14 21:59:00,76.0,44.0,86.0,16.0,3070.0,174.0,69.0,2021-09-13 21:24:01,2021-09-14 06:00:21,84.0,13.6,467.0,515.0,234.0,76.0,157.0,48.0,556.0,67.0,93.0,80.0
2021-09-12 22:35:39,2021-09-13 21:24:01,75.0,45.0,86.0,12.2,2267.0,156.0,62.0,2021-09-12 22:35:39,2021-09-13 05:45:17,71.0,13.7,389.0,429.0,166.0,83.0,140.0,40.0,544.0,48.0,90.0,81.0
2021-09-11 21:26:46,2021-09-12 22:35:39,60.0,51.0,82.0,13.6,2558.0,191.0,67.0,2021-09-11 21:26:46,2021-09-12 07:07:38,84.0,13.9,518.0,579.0,192.0,122.0,204.0,61.0,614.0,72.0,89.0,79.0
2021-09-10 23:22:41,2021-09-11 21:26:46,78.0,47.0,89.0,20.4,4116.0,166.0,81.0,2021-09-10 23:22:41,2021-09-11 06:13:40,69.0,13.8,365.0,400.0,180.0,63.0,122.0,35.0,528.0,49.0,91.0,80.0
2021-09-09 21:44:46,2021-09-10 23:22:41,50.0,51.0,79.0,9.6,2216.0,160.0,65.0,2021-09-09 21:44:46,2021-09-10 06:12:01,79.0,13.9,455.0,507.0,197.0,97.0,161.0,52.0,575.0,49.0,89.0,84.0
2021-09-08 22:19:51,2021-09-09 21:44:46,48.0,50.0,78.0,17.9,3102.0,182.0,71.0,2021-09-08 22:19:51,2021-09-09 07:03:43,79.0,13.8,466.0,522.0,220.0,80.0,166.0,56.0,587.0,51.0,91.0,84.0
2021-09-07 21:48:54,2021-09-08 22:19:51,57.0,49.0,85.0,19.4,3718.0,188.0,74.0,2021-09-07 21:48:54,2021-09-08 06:15:58,83.0,13.7,463.0,506.0,195.0,108.0,160.0,43.0,560.0,63.0,92.0,82.0
